Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


Aditya Birla Sun Life Mutual Fund
120704;Aditya Birla Sun Life MIP - Direct Plan - Growth;INF209K01XB7;;40.6149;40.2088;40.6149;24-May-2016
120704;Aditya Birla Sun Life MIP - Direct Plan - Growth;INF209K01XB7;;40.6576;40.2510;40.6576;25-May-2016
120704;Aditya Birla Sun Life MIP - Direct Plan - Growth;INF209K01XB7;;40.7329;40.3256;40.7329;26-May-2016
120704;Aditya Birla Sun Life MIP - Direct Plan - Growth;INF209K01XB7;;40.7596;40.3520;40.7596;27-May-2016
119640;Aditya Birla Sun Life MIP - Direct Plan - Monthly Dividend;INF209K01R21;;13.2165;13.0843;13.2165;24-May-2016
119640;Aditya Birla Sun Life MIP - Direct Plan - Monthly Dividend;INF209K01R21;;13.2304;13.0981;13.2304;25-May-2016
119640;Aditya Birla Sun Life MIP - Direct Plan - Monthly Dividend;INF209K01R21;;13.2549;13.1224;13.2549;26-May-2016
119640;Aditya Birla Sun Life MIP - Direct Plan - Monthly Dividend;INF209K01R21;;13.2635;13.1309;13.2635;27-May-2016
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;39.8967;39.4977;39.8967;24-May-2016
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;39.9379;39.5385;39.9379;25-May-2016
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;40.0112;39.6111;40.0112;26-May-2016
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;40.0366;39.6362;40.0366;27-May-2016
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.9534;11.8339;11.9534;24-May-2016
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.9657;11.8460;11.9657;25-May-2016
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.9877;11.8678;11.9877;26-May-2016
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.9953;11.8753;11.9953;27-May-2016
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;28.5788;28.2930;28.5788;24-May-2016
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;28.6009;28.3149;28.6009;25-May-2016
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;28.6297;28.3434;28.6297;26-May-2016
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;28.6387;28.3523;28.6387;27-May-2016
120706;Aditya Birla Sun Life MIP II - Savings 5 Plan - Growth / Payment - Direct Plan;INF209K01XE1;;28.9783;28.6885;28.9783;24-May-2016
120706;Aditya Birla Sun Life MIP II - Savings 5 Plan - Growth / Payment - Direct Plan;INF209K01XE1;;29.0010;28.7110;29.0010;25-May-2016
120706;Aditya Birla Sun Life MIP II - Savings 5 Plan - Growth / Payment - Direct Plan;INF209K01XE1;;29.0305;28.7402;29.0305;26-May-2016
120706;Aditya Birla Sun Life MIP II - Savings 5 Plan - Growth / Payment - Direct Plan;INF209K01XE1;;29.0400;28.7496;29.0400;27-May-2016
