Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


Aditya Birla Sun Life Mutual Fund
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;29.7394;29.4420;29.7394;03-Oct-2012
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;29.7965;29.4985;29.7965;04-Oct-2012
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;29.7684;29.4707;29.7684;05-Oct-2012
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;29.7311;29.4338;29.7311;08-Oct-2012
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.5298;11.4145;11.5298;03-Oct-2012
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.5520;11.4365;11.5520;04-Oct-2012
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.5411;11.4257;11.5411;05-Oct-2012
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.5266;11.4113;11.5266;08-Oct-2012
100972;Aditya Birla Sun Life MIP - Regular Plan - Monthly Payment;INF209K01710;;29.7394;29.4420;29.7394;03-Oct-2012
100972;Aditya Birla Sun Life MIP - Regular Plan - Monthly Payment;INF209K01710;;29.7965;29.4985;29.7965;04-Oct-2012
100972;Aditya Birla Sun Life MIP - Regular Plan - Monthly Payment;INF209K01710;;29.7684;29.4707;29.7684;05-Oct-2012
100972;Aditya Birla Sun Life MIP - Regular Plan - Monthly Payment;INF209K01710;;29.7311;29.4338;29.7311;08-Oct-2012
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;20.2528;20.0503;20.2528;03-Oct-2012
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;20.2723;20.0696;20.2723;04-Oct-2012
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;20.2578;20.0552;20.2578;05-Oct-2012
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;20.2444;20.0420;20.2444;08-Oct-2012
101711;Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Dividend - Regular Plan;INF209K01736;INF209K01DE3;11.7475;11.6300;11.7475;03-Oct-2012
101711;Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Dividend - Regular Plan;INF209K01736;INF209K01DE3;11.7589;11.6413;11.7589;04-Oct-2012
101711;Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Dividend - Regular Plan;INF209K01736;INF209K01DE3;11.7504;11.6329;11.7504;05-Oct-2012
101711;Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Dividend - Regular Plan;INF209K01736;INF209K01DE3;11.7427;11.6253;11.7427;08-Oct-2012
101712;Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Growth /Payment;INF209K01744;;20.2528;20.0503;20.2528;03-Oct-2012
101712;Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Growth /Payment;INF209K01744;;20.2723;20.0696;20.2723;04-Oct-2012
