Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


Aditya Birla Sun Life Mutual Fund
106271;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-DIVIDEND;;;12.8829;12.8829;12.8829;02-Mar-2012
106271;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-DIVIDEND;;;12.8577;12.8577;12.8577;05-Mar-2012
106271;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-DIVIDEND;;;12.8297;12.8297;12.8297;06-Mar-2012
106271;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-DIVIDEND;;;12.8313;12.8313;12.8313;07-Mar-2012
106272;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-GROWTH;;;12.8829;12.8829;12.8829;02-Mar-2012
106272;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-GROWTH;;;12.8577;12.8577;12.8577;05-Mar-2012
106272;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-GROWTH;;;12.8297;12.8297;12.8297;06-Mar-2012
106272;BIRLA SUN LIFE CAPITAL PROTECTION ORIENTED FUND-5 YRS-GROWTH;;;12.8313;12.8313;12.8313;07-Mar-2012
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;27.9980;27.7180;27.9980;02-Mar-2012
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;27.9629;27.6833;27.9629;05-Mar-2012
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;27.9307;27.6514;27.9307;06-Mar-2012
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;27.9414;27.6620;27.9414;07-Mar-2012
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.3085;11.1954;11.3085;02-Mar-2012
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.2943;11.1814;11.2943;05-Mar-2012
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.2813;11.1685;11.2813;06-Mar-2012
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.2856;11.1727;11.2856;07-Mar-2012
100972;Aditya Birla Sun Life MIP - Regular Plan - Monthly Payment;INF209K01710;;27.9980;27.7180;27.9980;02-Mar-2012
100972;Aditya Birla Sun Life MIP - Regular Plan - Monthly Payment;INF209K01710;;27.9629;27.6833;27.9629;05-Mar-2012
100972;Aditya Birla Sun Life MIP - Regular Plan - Monthly Payment;INF209K01710;;27.9307;27.6514;27.9307;06-Mar-2012
100972;Aditya Birla Sun Life MIP - Regular Plan - Monthly Payment;INF209K01710;;27.9414;27.6620;27.9414;07-Mar-2012
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;19.0240;18.8338;19.0240;02-Mar-2012
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;19.0156;18.8254;19.0156;05-Mar-2012
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;19.0089;18.8188;19.0089;06-Mar-2012
