Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Growth )


Sahara Mutual Fund
120373;SAHARA BANKING & FINANCIAL SERVICES FUND- GROWTH - Direct;INF515L01AJ6;;64.4729;;;28-Sep-2018
120373;SAHARA BANKING & FINANCIAL SERVICES FUND- GROWTH - Direct;INF515L01AJ6;;64.9087;;;01-Oct-2018
109493;SAHARA BANKING & FINANCIAL SERVICES FUND- GROWTH OPTION;INF515L01494;;60.8572;;;28-Sep-2018
109493;SAHARA BANKING & FINANCIAL SERVICES FUND- GROWTH OPTION;INF515L01494;;61.259;;;01-Oct-2018
120374;SAHARA BANKING & FINANCIAL SERVICES FUND-DIVIDEND - Direct;INF515L01AH0;INF515L01AI8;21.912;;;28-Sep-2018
120374;SAHARA BANKING & FINANCIAL SERVICES FUND-DIVIDEND - Direct;INF515L01AH0;INF515L01AI8;22.0572;;;01-Oct-2018
109494;SAHARA BANKING & FINANCIAL SERVICES FUND-DIVIDEND OPTION;INF515L01478;INF515L01486;21.5141;;;28-Sep-2018
109494;SAHARA BANKING & FINANCIAL SERVICES FUND-DIVIDEND OPTION;INF515L01478;INF515L01486;21.6562;;;01-Oct-2018
101529;Sahara Growth Fund-Dividend;INF515L01155;INF515L01163;39.7657;;;28-Sep-2018
101529;Sahara Growth Fund-Dividend;INF515L01155;INF515L01163;39.679;;;01-Oct-2018
120288;Sahara Growth Fund-Dividend- Direct;INF515L01759;INF515L01767;40.4913;;;28-Sep-2018
120288;Sahara Growth Fund-Dividend- Direct;INF515L01759;INF515L01767;40.4041;;;01-Oct-2018
101528;Sahara Growth Fund-Growth;INF515L01171;;136.9443;;;28-Sep-2018
101528;Sahara Growth Fund-Growth;INF515L01171;;136.6458;;;01-Oct-2018
120289;Sahara Growth Fund-Growth- Direct;INF515L01775;;152.706;;;28-Sep-2018
120289;Sahara Growth Fund-Growth- Direct;INF515L01775;;152.4084;;;01-Oct-2018
120352;Sahara Infrastructure Fund ---FIXED PRICING -Direct-Dividend;INF515L01924;INF515L01932;20.328;;;28-Sep-2018
120352;Sahara Infrastructure Fund ---FIXED PRICING -Direct-Dividend;INF515L01924;INF515L01932;20.328;;;01-Oct-2018
120353;Sahara Infrastructure Fund ---FIXED PRICING OPTION-Direct-Growth;INF515L01940;;26.255;;;28-Sep-2018
120353;Sahara Infrastructure Fund ---FIXED PRICING OPTION-Direct-Growth;INF515L01940;;26.0624;;;01-Oct-2018
103730;Sahara Infrastructure Fund ---FIXED PRICING OPTION-Dividend Option;INF515L01320;INF515L01338;17.8185;;;28-Sep-2018
