Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Money Market )


Taurus Mutual Fund
139619;Taurus Investor Education Pool - Unclaimed Dividend - Growth;;;10.0000;;;28-Oct-2020
139619;Taurus Investor Education Pool - Unclaimed Dividend - Growth;;;10.0000;;;29-Oct-2020
139619;Taurus Investor Education Pool - Unclaimed Dividend - Growth;;;10.0000;;;30-Oct-2020
139618;Taurus Investor Education Pool - Unclaimed Redemption - Growth;;;10.0000;;;28-Oct-2020
139618;Taurus Investor Education Pool - Unclaimed Redemption - Growth;;;10.0000;;;29-Oct-2020
139618;Taurus Investor Education Pool - Unclaimed Redemption - Growth;;;10.0000;;;30-Oct-2020
139616;Taurus Unclaimed Dividend - Growth;;;13.7728;;;28-Oct-2020
139616;Taurus Unclaimed Dividend - Growth;;;13.7739;;;29-Oct-2020
139616;Taurus Unclaimed Dividend - Growth;;;13.7750;;;30-Oct-2020
139617;Taurus Unclaimed Redemption - Growth;;;13.7742;;;28-Oct-2020
139617;Taurus Unclaimed Redemption - Growth;;;13.7753;;;29-Oct-2020
139617;Taurus Unclaimed Redemption - Growth;;;13.7764;;;30-Oct-2020

Open Ended Schemes ( Equity Scheme - Multi Cap Fund )


Baroda Mutual Fund
102020;BARODA MULTI CAP FUND - Plan A - Growth Option;INF955L01674;;99.73;;;28-Oct-2020
102020;BARODA MULTI CAP FUND - Plan A - Growth Option;INF955L01674;;99.48;;;29-Oct-2020
102020;BARODA MULTI CAP FUND - Plan A - Growth Option;INF955L01674;;99.15;;;30-Oct-2020
102021;BARODA MULTI CAP FUND - Plan A - IDCW Option;INF955L01658;INF955L01666;27.79;;;28-Oct-2020
102021;BARODA MULTI CAP FUND - Plan A - IDCW Option;INF955L01658;INF955L01666;27.72;;;29-Oct-2020
102021;BARODA MULTI CAP FUND - Plan A - IDCW Option;INF955L01658;INF955L01666;27.63;;;30-Oct-2020
119354;BARODA MULTI CAP FUND - Plan B (Direct) - Growth Option;INF955L01AG0;;106.83;;;28-Oct-2020
119354;BARODA MULTI CAP FUND - Plan B (Direct) - Growth Option;INF955L01AG0;;106.57;;;29-Oct-2020
119354;BARODA MULTI CAP FUND - Plan B (Direct) - Growth Option;INF955L01AG0;;106.21;;;30-Oct-2020
119353;BARODA MULTI CAP FUND - Plan B (Direct) - IDCW Option;INF955L01AE5;;28.30;;;28-Oct-2020
119353;BARODA MULTI CAP FUND - Plan B (Direct) - IDCW Option;INF955L01AE5;;28.23;;;29-Oct-2020
119353;BARODA MULTI CAP FUND - Plan B (Direct) - IDCW Option;INF955L01AE5;;28.13;;;30-Oct-2020

BNP Paribas Mutual Fund
119988;BNP Paribas MULTI CAP Fund - Direct Plan - Growth Option;INF251K01HK3;;52.9040;;;28-Oct-2020
119988;BNP Paribas MULTI CAP Fund - Direct Plan - Growth Option;INF251K01HK3;;52.7790;;;29-Oct-2020
119988;BNP Paribas MULTI CAP Fund - Direct Plan - Growth Option;INF251K01HK3;;52.5240;;;30-Oct-2020
119987;BNP Paribas MULTI CAP Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option;INF251K01HI7;INF251K01HJ5;15.3830;;;28-Oct-2020
