Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


ABN  AMRO Mutual Fund
102652;ABN AMRO  Monthly Income Plan-Regular Plan-Growth Option;;;12.0245;12.0245;12.0245;18-Sep-2006
102652;ABN AMRO  Monthly Income Plan-Regular Plan-Growth Option;;;11.9978;11.9978;11.9978;19-Sep-2006
102652;ABN AMRO  Monthly Income Plan-Regular Plan-Growth Option;;;12.0282;12.0282;12.0282;20-Sep-2006
102652;ABN AMRO  Monthly Income Plan-Regular Plan-Growth Option;;;12.0494;12.0494;12.0494;21-Sep-2006
102652;ABN AMRO  Monthly Income Plan-Regular Plan-Growth Option;;;12.0462;12.0462;12.0462;22-Sep-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;;;10.4295;10.4295;10.4295;18-Sep-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;;;10.4064;10.4064;10.4064;19-Sep-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;;;10.4327;10.4327;10.4327;20-Sep-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;;;10.4511;10.4511;10.4511;21-Sep-2006
102653;ABN AMRO  Monthly Income Plan-Regular Plan-Monthly Dividend Option;;;10.4484;10.4484;10.4484;22-Sep-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;;;10.4930;10.4930;10.4930;18-Sep-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;;;10.4697;10.4697;10.4697;19-Sep-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;;;10.4962;10.4962;10.4962;20-Sep-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;;;10.5147;10.5147;10.5147;21-Sep-2006
102654;ABN AMRO  Monthly Income Plan-Regular Plan-Quarterly Dividend Option;;;10.5120;10.5120;10.5120;22-Sep-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;;;10.0000;10.0000;10.0000;17-Sep-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;;;10.0000;10.0000;10.0000;18-Sep-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;;;10.0000;10.0000;10.0000;19-Sep-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;;;10.0000;10.0000;10.0000;20-Sep-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;;;10.0000;10.0000;10.0000;21-Sep-2006
102645;ABN AMRO  Short Term Income Fund-Institutional Plan-Daily Dividend Option;;;10.0000;10.0000;10.0000;22-Sep-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;;;11.1736;11.1736;11.1736;17-Sep-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;;;11.1757;11.1757;11.1757;18-Sep-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;;;11.1778;11.1778;11.1778;19-Sep-2006
102644;ABN AMRO  Short Term Income Fund-Institutional Plan-Growth Option;;;11.1798;11.1798;11.1798;20-Sep-2006
