Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Money Market )


Taurus Mutual Fund
139619;Taurus Investor Education Pool - Unclaimed Dividend - Growth;;;10.0000;;;16-Apr-2020
139619;Taurus Investor Education Pool - Unclaimed Dividend - Growth;;;10.0000;;;17-Apr-2020
139619;Taurus Investor Education Pool - Unclaimed Dividend - Growth;;;10.0000;;;20-Apr-2020
139619;Taurus Investor Education Pool - Unclaimed Dividend - Growth;;;10.0000;;;21-Apr-2020
139619;Taurus Investor Education Pool - Unclaimed Dividend - Growth;;;10.0000;;;22-Apr-2020
139619;Taurus Investor Education Pool - Unclaimed Dividend - Growth;;;10.0000;;;23-Apr-2020
139618;Taurus Investor Education Pool - Unclaimed Redemption - Growth;;;10.0000;;;16-Apr-2020
139618;Taurus Investor Education Pool - Unclaimed Redemption - Growth;;;10.0000;;;17-Apr-2020
139618;Taurus Investor Education Pool - Unclaimed Redemption - Growth;;;10.0000;;;20-Apr-2020
139618;Taurus Investor Education Pool - Unclaimed Redemption - Growth;;;10.0000;;;21-Apr-2020
139618;Taurus Investor Education Pool - Unclaimed Redemption - Growth;;;10.0000;;;22-Apr-2020
139618;Taurus Investor Education Pool - Unclaimed Redemption - Growth;;;10.0000;;;23-Apr-2020
139616;Taurus Unclaimed Dividend - Growth;;;13.5621;;;16-Apr-2020
139616;Taurus Unclaimed Dividend - Growth;;;13.5627;;;17-Apr-2020
139616;Taurus Unclaimed Dividend - Growth;;;13.5649;;;20-Apr-2020
139616;Taurus Unclaimed Dividend - Growth;;;13.5680;;;21-Apr-2020
139616;Taurus Unclaimed Dividend - Growth;;;13.5692;;;22-Apr-2020
139616;Taurus Unclaimed Dividend - Growth;;;13.5703;;;23-Apr-2020
139617;Taurus Unclaimed Redemption - Growth;;;13.5633;;;16-Apr-2020
139617;Taurus Unclaimed Redemption - Growth;;;13.5638;;;17-Apr-2020
139617;Taurus Unclaimed Redemption - Growth;;;13.5660;;;20-Apr-2020
139617;Taurus Unclaimed Redemption - Growth;;;13.5692;;;21-Apr-2020
139617;Taurus Unclaimed Redemption - Growth;;;13.5704;;;22-Apr-2020
139617;Taurus Unclaimed Redemption - Growth;;;13.5715;;;23-Apr-2020

Open Ended Schemes ( Equity Scheme - Multi Cap Fund )


Baroda Mutual Fund
102020;BARODA MULTI CAP FUND - Plan A - Growth Option;INF955L01674;;80.41;;;16-Apr-2020
102020;BARODA MULTI CAP FUND - Plan A - Growth Option;INF955L01674;;82.01;;;17-Apr-2020
102020;BARODA MULTI CAP FUND - Plan A - Growth Option;INF955L01674;;81.89;;;20-Apr-2020
102020;BARODA MULTI CAP FUND - Plan A - Growth Option;INF955L01674;;80.16;;;21-Apr-2020
102020;BARODA MULTI CAP FUND - Plan A - Growth Option;INF955L01674;;81.31;;;22-Apr-2020
102020;BARODA MULTI CAP FUND - Plan A - Growth Option;INF955L01674;;82.06;;;23-Apr-2020
102021;BARODA MULTI CAP FUND - Plan A - IDCW Option;INF955L01658;INF955L01666;22.41;;;16-Apr-2020
102021;BARODA MULTI CAP FUND - Plan A - IDCW Option;INF955L01658;INF955L01666;22.85;;;17-Apr-2020
