Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


Aditya Birla Sun Life Mutual Fund
120704;Aditya Birla Sun Life MIP - Direct Plan - Growth;INF209K01XB7;;38.8624;38.4738;38.8624;16-Feb-2016
120704;Aditya Birla Sun Life MIP - Direct Plan - Growth;INF209K01XB7;;38.8411;38.4527;38.8411;17-Feb-2016
120704;Aditya Birla Sun Life MIP - Direct Plan - Growth;INF209K01XB7;;38.8970;38.5080;38.8970;18-Feb-2016
120704;Aditya Birla Sun Life MIP - Direct Plan - Growth;INF209K01XB7;;38.8732;38.4845;38.8732;22-Feb-2016
120704;Aditya Birla Sun Life MIP - Direct Plan - Growth;INF209K01XB7;;38.6716;38.2849;38.6716;23-Feb-2016
119640;Aditya Birla Sun Life MIP - Direct Plan - Monthly Dividend;INF209K01R21;;12.8668;12.7381;12.8668;16-Feb-2016
119640;Aditya Birla Sun Life MIP - Direct Plan - Monthly Dividend;INF209K01R21;;12.8598;12.7312;12.8598;17-Feb-2016
119640;Aditya Birla Sun Life MIP - Direct Plan - Monthly Dividend;INF209K01R21;;12.8783;12.7495;12.8783;18-Feb-2016
119640;Aditya Birla Sun Life MIP - Direct Plan - Monthly Dividend;INF209K01R21;;12.8704;12.7417;12.8704;22-Feb-2016
119640;Aditya Birla Sun Life MIP - Direct Plan - Monthly Dividend;INF209K01R21;;12.8036;12.6756;12.8036;23-Feb-2016
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;38.2353;37.8529;38.2353;16-Feb-2016
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;38.2138;37.8317;38.2138;17-Feb-2016
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;38.2682;37.8855;38.2682;18-Feb-2016
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;38.2425;37.8601;38.2425;22-Feb-2016
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;38.0433;37.6629;38.0433;23-Feb-2016
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.6556;11.5390;11.6556;16-Feb-2016
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.6491;11.5326;11.6491;17-Feb-2016
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.6656;11.5489;11.6656;18-Feb-2016
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.6578;11.5412;11.6578;22-Feb-2016
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.5971;11.4811;11.5971;23-Feb-2016
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;27.1704;26.8987;27.1704;16-Feb-2016
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;27.1376;26.8662;27.1376;17-Feb-2016
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;27.1753;26.9035;27.1753;18-Feb-2016
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;27.1339;26.8626;27.1339;22-Feb-2016
