Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Income )


Aditya Birla Sun Life Mutual Fund
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;30.3016;29.9986;30.3016;10-Dec-2012
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;30.2713;29.9686;30.2713;11-Dec-2012
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;30.2531;29.9506;30.2531;12-Dec-2012
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;30.2208;29.9186;30.2208;13-Dec-2012
100970;Aditya Birla Sun Life MIP - Regular Plan - Growth;INF209K01694;;30.2783;29.9755;30.2783;14-Dec-2012
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.5885;11.4726;11.5885;10-Dec-2012
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.5769;11.4611;11.5769;11-Dec-2012
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.5700;11.4543;11.5700;12-Dec-2012
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.5576;11.4420;11.5576;13-Dec-2012
100971;Aditya Birla Sun Life MIP - Regular Plan - Monthly Dividend;INF209K01702;;11.5796;11.4638;11.5796;14-Dec-2012
100972;Aditya Birla Sun Life MIP - Regular Plan - Monthly Payment;INF209K01710;;30.3016;29.9986;30.3016;10-Dec-2012
100972;Aditya Birla Sun Life MIP - Regular Plan - Monthly Payment;INF209K01710;;30.2713;29.9686;30.2713;11-Dec-2012
100972;Aditya Birla Sun Life MIP - Regular Plan - Monthly Payment;INF209K01710;;30.2531;29.9506;30.2531;12-Dec-2012
100972;Aditya Birla Sun Life MIP - Regular Plan - Monthly Payment;INF209K01710;;30.2208;29.9186;30.2208;13-Dec-2012
100972;Aditya Birla Sun Life MIP - Regular Plan - Monthly Payment;INF209K01710;;30.2783;29.9755;30.2783;14-Dec-2012
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;20.5437;20.3383;20.5437;10-Dec-2012
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;20.5300;20.3247;20.5300;11-Dec-2012
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;20.5175;20.3123;20.5175;12-Dec-2012
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;20.5036;20.2986;20.5036;13-Dec-2012
101713;Aditya Birla Sun Life MIP II - Saving 5 Plan - Growth - Regular Plan;INF209K01728;;20.5305;20.3252;20.5305;14-Dec-2012
101711;Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Dividend - Regular Plan;INF209K01736;INF209K01DE3;11.7545;11.6370;11.7545;10-Dec-2012
101711;Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Dividend - Regular Plan;INF209K01736;INF209K01DE3;11.7466;11.6291;11.7466;11-Dec-2012
101711;Aditya Birla Sun Life MIP II - Savings 5 Plan - Monthly Dividend - Regular Plan;INF209K01736;INF209K01DE3;11.7395;11.6221;11.7395;12-Dec-2012
