Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Money Market )


Taurus Mutual Fund
139619;Taurus Investor Education Pool - Unclaimed Dividend - Growth;;;10.0000;;;16-Sep-2020
139619;Taurus Investor Education Pool - Unclaimed Dividend - Growth;;;10.0000;;;17-Sep-2020
139619;Taurus Investor Education Pool - Unclaimed Dividend - Growth;;;10.0000;;;18-Sep-2020
139619;Taurus Investor Education Pool - Unclaimed Dividend - Growth;;;10.0000;;;21-Sep-2020
139619;Taurus Investor Education Pool - Unclaimed Dividend - Growth;;;10.0000;;;22-Sep-2020
139619;Taurus Investor Education Pool - Unclaimed Dividend - Growth;;;10.0000;;;23-Sep-2020
139618;Taurus Investor Education Pool - Unclaimed Redemption - Growth;;;10.0000;;;16-Sep-2020
139618;Taurus Investor Education Pool - Unclaimed Redemption - Growth;;;10.0000;;;17-Sep-2020
139618;Taurus Investor Education Pool - Unclaimed Redemption - Growth;;;10.0000;;;18-Sep-2020
139618;Taurus Investor Education Pool - Unclaimed Redemption - Growth;;;10.0000;;;21-Sep-2020
139618;Taurus Investor Education Pool - Unclaimed Redemption - Growth;;;10.0000;;;22-Sep-2020
139618;Taurus Investor Education Pool - Unclaimed Redemption - Growth;;;10.0000;;;23-Sep-2020
139616;Taurus Unclaimed Dividend - Growth;;;13.7249;;;16-Sep-2020
139616;Taurus Unclaimed Dividend - Growth;;;13.7260;;;17-Sep-2020
139616;Taurus Unclaimed Dividend - Growth;;;13.7272;;;18-Sep-2020
139616;Taurus Unclaimed Dividend - Growth;;;13.7306;;;21-Sep-2020
139616;Taurus Unclaimed Dividend - Growth;;;13.7317;;;22-Sep-2020
139616;Taurus Unclaimed Dividend - Growth;;;13.7329;;;23-Sep-2020
139617;Taurus Unclaimed Redemption - Growth;;;13.7260;;;16-Sep-2020
139617;Taurus Unclaimed Redemption - Growth;;;13.7272;;;17-Sep-2020
139617;Taurus Unclaimed Redemption - Growth;;;13.7283;;;18-Sep-2020
139617;Taurus Unclaimed Redemption - Growth;;;13.7317;;;21-Sep-2020
139617;Taurus Unclaimed Redemption - Growth;;;13.7331;;;22-Sep-2020
139617;Taurus Unclaimed Redemption - Growth;;;13.7342;;;23-Sep-2020

Open Ended Schemes ( Equity Scheme - Multi Cap Fund )


Baroda Mutual Fund
102020;BARODA MULTI CAP FUND - Plan A - Growth Option;INF955L01674;;99.96;;;16-Sep-2020
102020;BARODA MULTI CAP FUND - Plan A - Growth Option;INF955L01674;;99.28;;;17-Sep-2020
102020;BARODA MULTI CAP FUND - Plan A - Growth Option;INF955L01674;;99.11;;;18-Sep-2020
102020;BARODA MULTI CAP FUND - Plan A - Growth Option;INF955L01674;;96.13;;;21-Sep-2020
102020;BARODA MULTI CAP FUND - Plan A - Growth Option;INF955L01674;;95.48;;;22-Sep-2020
102020;BARODA MULTI CAP FUND - Plan A - Growth Option;INF955L01674;;95.34;;;23-Sep-2020
102021;BARODA MULTI CAP FUND - Plan A - IDCW Option;INF955L01658;INF955L01666;27.86;;;16-Sep-2020
102021;BARODA MULTI CAP FUND - Plan A - IDCW Option;INF955L01658;INF955L01666;27.67;;;17-Sep-2020
